index,NA,NS,LS,MS,S,HS,name,NA_change,NA_change_%,NS_change,NS_change_%,LS_change,LS_change_%,MS_change,MS_change_%,S_change,S_change_%,HS_change,HS_change_%,weight
-0.03,4935.6252,2087.3601,6.5502,335.7126,2076.2568,286.2027,population,0.0,0.0,0.0,0.0,0.3069000000000006,4.915669597808861,7.064999999999998,2.1497190303534843,1.9610999999999876,0.0945429332953825,-9.333000000000027,-3.1579941103562192,0.196
-0.02,4935.6252,2087.3601,6.48,334.2132,2069.7435,294.2856,population,0.0,0.0,0.0,0.0,0.2367000000000008,3.7912642352602117,5.565599999999961,1.6934856667141218,-4.552200000000084,-0.21945762120608378,-1.2501000000000317,-0.4229945823804135,0.196
-0.01,4935.6252,2087.3601,6.39,330.309,2073.2886,294.7347,population,0.0,0.0,0.0,0.0,0.14670000000000005,2.349718898659364,1.6614000000000146,0.505526284080582,-1.0071000000002641,-0.048551419163635354,-0.8010000000000446,-0.27103324572971876,0.196
0.0,4935.6252,2087.3601,6.2433,328.6476,2074.2957,295.5357,population,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196
0.01,4935.6252,2087.3601,6.2271,325.305,2076.6609,296.5293,population,0.0,0.0,0.0,0.0,-0.016199999999999548,-0.25947816058814327,-3.3426000000000045,-1.0170772584373062,2.3651999999997315,0.11402424447004983,0.9935999999999581,0.3362030373995284,0.196
0.02,4935.6252,2087.3601,6.1218,322.1271,2079.5292,296.9442,population,0.0,0.0,0.0,0.0,-0.12149999999999928,-1.9460862044111171,-6.520500000000027,-1.984040047759371,5.233499999999822,0.25230250441148877,1.4085000000000036,0.47659216805279486,0.196
0.03,4935.6252,2087.3601,6.0966,317.9673,2075.6331,305.0253,population,0.0,0.0,0.0,0.0,-0.14670000000000005,-2.349718898659364,-10.680299999999988,-3.2497727048668503,1.3373999999998887,0.06447489622621734,9.489599999999996,3.2109826325550506,0.196
0.04,4935.6252,2087.3601,6.0462,314.9748,2073.2535,310.4478,population,0.0,0.0,0.0,0.0,-0.19709999999999983,-3.1569842871558285,-13.672799999999995,-4.160322485239507,-1.0422000000003209,-0.05024355977791984,14.912099999999953,5.045786346624097,0.196
0.05,4935.6252,2087.3601,6.0129,312.6303,2073.2526,312.8265,population,0.0,0.0,0.0,0.0,-0.2303999999999995,-3.6903560616981324,-16.017300000000034,-4.873700583847268,-1.0431000000003223,-0.05028694799879893,17.29079999999999,5.850663726920297,0.196
0.06,4935.6252,2087.3601,5.9247,308.5731,2073.0564,317.1681,population,0.0,0.0,0.0,0.0,-0.3186,-5.10307049156696,-20.0745,-6.108214391341972,-1.2393000000001848,-0.05974558015041852,21.63239999999996,7.319724825122637,0.196
0.07,4935.6252,2087.3601,5.7861,303.9345,2076.1983,318.8034,population,0.0,0.0,0.0,0.0,-0.4571999999999994,-7.323050309932238,-24.713099999999997,-7.519635013309088,1.902599999999893,0.09172269893824168,23.26769999999999,7.873058990842726,0.196
0.08,4935.6252,2087.3601,5.7555,301.428,2078.5068,319.032,population,0.0,0.0,0.0,0.0,-0.4878,-7.813175724376532,-27.219600000000014,-8.282306032358068,4.211099999999988,0.20301348549293083,23.496299999999962,7.950410051983554,0.196
0.09,4935.6252,2087.3601,5.7204,296.8605,2080.7721,321.3693,population,0.0,0.0,0.0,0.0,-0.5228999999999999,-8.375378405650856,-31.78710000000001,-9.672092539242644,6.476400000000012,0.3122216374454236,25.83359999999999,8.741278972388104,0.196
0.1,4935.6252,2087.3601,4.5261,296.7444,2081.3895,322.0623,population,0.0,0.0,0.0,0.0,-1.7172,-27.504685022343956,-31.903200000000027,-9.707419132225528,7.093800000000101,0.34198595696843515,26.526599999999974,8.975768409704807,0.196
0.11,4935.6252,2087.3601,4.5009,294.1902,2081.745,324.2862,population,0.0,0.0,0.0,0.0,-1.7424,-27.90831771659219,-34.45740000000001,-10.484604177848858,7.449299999999766,0.3591243042156317,28.750499999999988,9.728266331275709,0.196
0.12,4935.6252,2087.3601,2.7243,290.4786,2074.1436,337.3758,population,0.0,0.0,0.0,0.0,-3.5189999999999997,-56.364422661092696,-38.16900000000004,-11.613959755068967,-0.15210000000024593,-0.007332609328566122,41.84010000000001,14.157375910930558,0.196
0.13,4935.6252,2087.3601,2.5902,284.9247,2074.284,342.9234,population,0.0,0.0,0.0,0.0,-3.6531,-58.512325212627935,-43.72290000000004,-13.303885377529012,-0.011700000000018917,-0.0005640468714281631,47.387699999999995,16.034509536411335,0.196
0.14,4935.6252,2087.3601,2.3409,281.4417,2069.1693,351.7704,population,0.0,0.0,0.0,0.0,-3.9023999999999996,-62.50540579501225,-47.205899999999986,-14.363683167015365,-5.126400000000103,-0.24713930612689905,56.234699999999975,19.028056508909067,0.196
0.15,4935.6252,2087.3601,2.1528,280.296,2068.6059,353.6676,population,0.0,0.0,0.0,0.0,-4.0905,-65.518235548508,-48.35160000000002,-14.712293654358048,-5.689800000000105,-0.27430033239716517,58.13189999999997,19.670009410030655,0.196
0.16,4935.6252,2087.3601,2.1267,274.1823,2073.2544,355.1589,population,0.0,0.0,0.0,0.0,-4.1166,-65.93628369612225,-54.46530000000001,-16.57255370189833,-1.0413000000003194,-0.05020017155704075,59.6232,20.174618497866753,0.196
0.17,4935.6252,2087.3601,2.1051,271.5021,2070.8118,360.3033,population,0.0,0.0,0.0,0.0,-4.138199999999999,-66.28225457690644,-57.14550000000003,-17.38807768564262,-3.483900000000176,-0.16795580302269228,64.76759999999996,21.915321905272343,0.196
0.18,4935.6252,2087.3601,2.0889,269.9964,2069.3232,363.3138,population,0.0,0.0,0.0,0.0,-4.154399999999999,-66.54173273749458,-58.65120000000002,-17.84622799618802,-4.972500000000309,-0.23971992035659667,67.7781,22.933980564784555,0.196
0.19,4935.6252,2087.3601,2.0844,264.9447,2070.4617,367.2315,population,0.0,0.0,0.0,0.0,-4.158899999999999,-66.61381000432462,-63.7029,-19.38334556528026,-3.8340000000002874,-0.18483382094463616,71.69579999999996,24.259607214965897,0.196
0.2,4935.6252,2087.3601,2.0754,258.8922,2071.7667,371.988,population,0.0,0.0,0.0,0.0,-4.1678999999999995,-66.75796453798472,-69.75540000000001,-21.22498384287608,-2.5289999999999964,-0.12192090067004412,76.45229999999998,25.869057443821497,0.196
-0.2,4935.6252,2087.3601,6.0858,317.5758,2060.6481,320.4126,market,0.0,0.0,0.0,0.0,-0.15749999999999975,-2.5227043390514594,-11.071799999999996,-3.3688972625998166,-13.647600000000239,-0.6579389814094605,24.876899999999978,8.41756173619633,0.062
-0.19,4935.6252,2087.3601,6.0966,317.3661,2064.8043,316.4553,market,0.0,0.0,0.0,0.0,-0.14670000000000005,-2.349718898659364,-11.281499999999994,-3.432704209615404,-9.49140000000034,-0.45757217739015416,20.919600000000003,7.078535689596892,0.062
-0.18,4935.6252,2087.3601,6.0984,317.3634,2065.1364,316.1241,market,0.0,0.0,0.0,0.0,-0.1448999999999998,-2.320887991927343,-11.284199999999998,-3.4335257582894254,-9.159300000000258,-0.441561923885792,20.58839999999998,6.966468010463703,0.062
-0.17,4935.6252,2087.3601,6.0984,316.7694,2071.8387,310.0158,market,0.0,0.0,0.0,0.0,-0.1448999999999998,-2.320887991927343,-11.878199999999993,-3.6142664665739206,-2.4570000000003347,-0.11844984299973887,14.480099999999993,4.899611112972136,0.062
-0.16,4935.6252,2087.3601,6.1209,320.346,2073.0024,305.253,market,0.0,0.0,0.0,0.0,-0.12239999999999984,-1.9605016577771348,-8.301600000000008,-2.5259883230548485,-1.2933000000002721,-0.06234887340316388,9.717299999999966,3.2880291619591016,0.062
-0.15,4935.6252,2087.3601,6.1218,320.3748,2073.0906,305.1351,market,0.0,0.0,0.0,0.0,-0.12149999999999928,-1.9460862044111171,-8.272800000000018,-2.517225137198634,-1.2051000000001295,-0.05809682775701311,9.599400000000003,3.248135504441596,0.062
-0.14,4935.6252,2087.3601,6.1218,320.4405,2073.114,305.046,market,0.0,0.0,0.0,0.0,-0.12149999999999928,-1.9460862044111171,-8.207100000000025,-2.4972341194641388,-1.1817000000000917,-0.05696873401415678,9.510299999999972,3.2179868625008665,0.062
-0.13,4935.6252,2087.3601,6.1785,320.4252,2073.1131,305.0055,market,0.0,0.0,0.0,0.0,-0.06479999999999997,-1.0379126423526015,-8.222399999999993,-2.501889561950245,-1.1826000000000931,-0.05701212223503588,9.469799999999964,3.20428293434599,0.062
-0.12,4935.6252,2087.3601,6.1785,321.219,2072.9502,304.3746,market,0.0,0.0,0.0,0.0,-0.06479999999999997,-1.0379126423526015,-7.428600000000017,-2.2603542517882427,-1.3454999999999018,-0.06486539021412915,8.838899999999967,2.990806186866753,0.062
-0.11,4935.6252,2087.3601,6.1785,322.9335,2071.2789,304.3314,market,0.0,0.0,0.0,0.0,-0.06479999999999997,-1.0379126423526015,-5.71410000000003,-1.7386708437852672,-3.0168000000003303,-0.14543731638648869,8.795699999999954,2.976188663501551,0.062
-0.1,4935.6252,2087.3601,6.21,322.8957,2067.7005,307.9161,market,0.0,0.0,0.0,0.0,-0.03329999999999966,-0.533371774542304,-5.751900000000035,-1.7501725252215545,-6.5952000000002045,-0.3179488826014634,12.380399999999952,4.189138571076168,0.062
-0.09,4935.6252,2087.3601,6.21,326.4291,2064.6441,307.4391,market,0.0,0.0,0.0,0.0,-0.03329999999999966,-0.533371774542304,-2.218500000000006,-0.6750391604867968,-9.651600000000144,-0.46529528070661014,11.903399999999976,4.027736750585454,0.062
-0.08,4935.6252,2087.3601,6.21,326.3787,2065.0176,307.116,market,0.0,0.0,0.0,0.0,-0.03329999999999966,-0.533371774542304,-2.2689000000000306,-0.6903747357351858,-9.278099999999995,-0.44728916904180993,11.580299999999966,3.918409857083244,0.062
-0.07,4935.6252,2087.3601,6.2271,323.2278,2065.8942,309.3732,market,0.0,0.0,0.0,0.0,-0.016199999999999548,-0.25947816058814327,-5.419800000000009,-1.6491220383170329,-8.401499999999942,-0.40502904190564254,13.837499999999977,4.682175452914818,0.062
-0.06,4935.6252,2087.3601,6.2271,323.5185,2065.8465,309.1302,market,0.0,0.0,0.0,0.0,-0.016199999999999548,-0.25947816058814327,-5.129099999999994,-1.5606686310808275,-8.449200000000019,-0.4073286176122343,13.594499999999982,4.599951883985583,0.062
-0.05,4935.6252,2087.3601,6.2271,323.5689,2066.3055,308.6208,market,0.0,0.0,0.0,0.0,-0.016199999999999548,-0.25947816058814327,-5.078700000000026,-1.5453330558324558,-7.990200000000186,-0.3852006249639425,13.085099999999954,4.427586920970953,0.062
-0.04,4935.6252,2087.3601,6.2271,324.4824,2071.629,302.3838,market,0.0,0.0,0.0,0.0,-0.016199999999999548,-0.25947816058814327,-4.165200000000027,-1.2673757544555404,-2.666700000000219,-0.1285592984645448,6.848099999999988,2.317181985120575,0.062
-0.03,4935.6252,2087.3601,6.2271,327.9645,2074.5882,295.9425,market,0.0,0.0,0.0,0.0,-0.016199999999999548,-0.25947816058814327,-0.6831000000000245,-0.20785181452717877,0.2925000000000182,0.014101171785682156,0.4067999999999756,0.13764834502226825,0.062
-0.02,4935.6252,2087.3601,6.2271,328.2561,2074.7628,295.4763,market,0.0,0.0,0.0,0.0,-0.016199999999999548,-0.25947816058814327,-0.39150000000000773,-0.11912455773296615,0.46709999999984575,0.02251848663620359,-0.0594000000000392,-0.020099094627159832,0.062
-0.01,4935.6252,2087.3601,6.2433,328.0734,2074.8042,295.6014,market,0.0,0.0,0.0,0.0,0.0,0.0,-0.5742000000000189,-0.17471601800835268,0.5084999999999127,0.024514344796641708,0.06569999999999254,0.022230816784568678,0.062
0.0,4935.6252,2087.3601,6.2433,328.6476,2074.2957,295.5357,market,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062
0.01,4935.6252,2087.3601,6.2433,329.0049,2074.2354,295.2387,market,0.0,0.0,0.0,0.0,0.0,0.0,0.3573000000000093,0.10871827452870773,-0.0603000000000975,-0.0029070107988989945,-0.29700000000002547,-0.10049547313574145,0.062
0.02,4935.6252,2087.3601,6.3135,327.3057,2076.3117,294.7914,market,0.0,0.0,0.0,0.0,0.0702000000000007,1.1244053625486634,-1.3419000000000096,-0.40830969098816167,2.0160000000000764,0.09718961476900696,-0.7443000000000097,-0.2518477463128853,0.062
0.03,4935.6252,2087.3601,6.3135,327.5001,2076.2667,294.642,market,0.0,0.0,0.0,0.0,0.0702000000000007,1.1244053625486634,-1.1475000000000364,-0.3491581864586981,1.9710000000000036,0.09502020372505249,-0.8937000000000239,-0.3024000146175314,0.062
0.04,4935.6252,2087.3601,6.3135,327.9402,2076.1245,294.3441,market,0.0,0.0,0.0,0.0,0.0702000000000007,1.1244053625486634,-0.7074000000000069,-0.2152457525933574,1.8287999999997737,0.08816486482615635,-1.191599999999994,-0.40320001949002915,0.062
0.05,4935.6252,2087.3601,6.3135,327.7908,2077.4079,293.2101,market,0.0,0.0,0.0,0.0,0.0702000000000007,1.1244053625486634,-0.8568000000000211,-0.26070477922249274,3.11220000000003,0.15003646779965024,-2.3256000000000085,-0.7869100078264685,0.062
0.06,4935.6252,2087.3601,6.3135,327.7908,2078.3709,292.2471,market,0.0,0.0,0.0,0.0,0.0702000000000007,1.1244053625486634,-0.8568000000000211,-0.26070477922249274,4.075199999999768,0.1964618641401883,-3.288600000000031,-1.1127589661756703,0.062
0.07,4935.6252,2087.3601,6.3135,327.5433,2079.5049,291.3606,market,0.0,0.0,0.0,0.0,0.0702000000000007,1.1244053625486634,-1.1043000000000234,-0.3360134076743671,5.2091999999997824,0.25113102244775337,-4.175100000000043,-1.4127227268989981,0.062
0.08,4935.6252,2087.3601,6.3243,327.5523,2079.4473,291.3984,market,0.0,0.0,0.0,0.0,0.0810000000000004,1.297390802940759,-1.0953000000000088,-0.33327491209429455,5.151599999999689,0.2483541763114916,-4.137300000000039,-1.399932393954449,0.062
0.09,4935.6252,2087.3601,6.3243,327.6324,2080.3635,290.4021,market,0.0,0.0,0.0,0.0,0.0810000000000004,1.297390802940759,-1.015199999999993,-0.30890230143168335,6.0677999999998065,0.2925233851663389,-5.133600000000001,-1.7370490265643037,0.062
0.1,4935.6252,2087.3601,6.3531,330.3747,2079.1674,288.8271,market,0.0,0.0,0.0,0.0,0.10980000000000079,1.7586853106530325,1.7271000000000072,0.525517301815077,4.8716999999996915,0.2348604396181167,-6.708600000000047,-2.269979565920478,0.062
0.11,4935.6252,2087.3601,6.4296,332.8155,2077.4646,288.0126,market,0.0,0.0,0.0,0.0,0.18630000000000013,2.983998846763733,4.167899999999975,1.268197303129545,3.1688999999996668,0.15276992571501097,-7.5230999999999995,-2.54558078770179,0.062
0.12,4935.6252,2087.3601,6.4296,332.9226,2077.5843,287.7858,market,0.0,0.0,0.0,0.0,0.18630000000000013,2.983998846763733,4.274999999999977,1.3007854005323565,3.2885999999998603,0.15854055909192985,-7.749900000000025,-2.622322785369086,0.062
0.13,4935.6252,2087.3601,6.4413,333.0153,2077.6932,287.5725,market,0.0,0.0,0.0,0.0,0.1980000000000004,3.1713997405218457,4.3677000000000135,1.3289919050070693,3.3975000000000364,0.1637905338182997,-7.963200000000029,-2.6944968069847497,0.062
0.14,4935.6252,2087.3601,6.48,332.1135,2078.7399,287.3889,market,0.0,0.0,0.0,0.0,0.2367000000000008,3.7912642352602117,3.4658999999999764,1.0545946478842312,4.44419999999991,0.21425103470059303,-8.146800000000042,-2.756621281286843,0.062
0.15,4935.6252,2087.3601,6.5205,332.4042,2078.9361,286.8615,market,0.0,0.0,0.0,0.0,0.27720000000000056,4.439959636730585,3.7565999999999917,1.1430480551204365,4.640399999999772,0.2237096668522126,-8.674200000000042,-2.935076879036963,0.062
0.16,4935.6252,2087.3601,6.5205,332.7057,2078.6643,286.8318,market,0.0,0.0,0.0,0.0,0.27720000000000056,4.439959636730585,4.058099999999968,1.2347876570527117,4.3685999999997875,0.21060642414674952,-8.703900000000033,-2.945126426350533,0.062
0.17,4935.6252,2087.3601,6.5205,334.2627,2077.4358,286.5033,market,0.0,0.0,0.0,0.0,0.27720000000000056,4.439959636730585,5.615099999999984,1.7085473924045038,3.140100000000075,0.15138150264690203,-9.032399999999996,-3.0562805102733765,0.062
0.18,4935.6252,2087.3601,6.543,335.2482,2084.76,278.1711,market,0.0,0.0,0.0,0.0,0.2997000000000005,4.800345970880793,6.600599999999986,2.008412658421965,10.464300000000094,0.5044748441603621,-17.364599999999996,-5.875635329335845,0.062
0.19,4935.6252,2087.3601,6.543,336.9807,2083.4991,277.6995,market,0.0,0.0,0.0,0.0,0.2997000000000005,4.800345970880793,8.333100000000002,2.5355730575850854,9.203399999999874,0.4436879467088455,-17.83620000000002,-6.035209959405926,0.062
0.2,4935.6252,2087.3601,6.543,337.1184,2083.3785,277.6824,market,0.0,0.0,0.0,0.0,0.2997000000000005,4.800345970880793,8.470799999999997,2.5774720399601265,9.08279999999968,0.4378739251110475,-17.853300000000047,-6.040996062404659,0.062
-0.2,4935.6252,2087.3601,6.0426,311.8212,2091.5973,295.2612,health,0.0,0.0,0.0,0.0,-0.20069999999999943,-3.2146461006198557,-16.826400000000035,-5.119891336495393,17.30159999999978,0.8340951581782567,-0.27450000000004593,-0.09288217971637468,0.105
-0.19,4935.6252,2087.3601,6.0426,310.797,2092.464,295.4187,health,0.0,0.0,0.0,0.0,-0.20069999999999943,-3.2146461006198557,-17.850599999999986,-5.431532133507131,18.168299999999817,0.8758780148847543,-0.11700000000001864,-0.039589125780749544,0.105
-0.18,4935.6252,2087.3601,6.048,311.4711,2091.8385,295.3647,health,0.0,0.0,0.0,0.0,-0.19529999999999959,-3.1281533804238078,-17.176500000000033,-5.226418814560043,17.542799999999716,0.845723201373831,-0.17099999999999227,-0.0578610299872375,0.105
-0.17,4935.6252,2087.3601,6.048,313.5339,2089.9593,295.1811,health,0.0,0.0,0.0,0.0,-0.19529999999999959,-3.1281533804238078,-15.113699999999994,-4.598755627608416,15.66359999999986,0.7551285961784454,-0.3546000000000049,-0.11998550428933116,0.105
-0.16,4935.6252,2087.3601,6.0651,313.6662,2089.3626,295.6284,health,0.0,0.0,0.0,0.0,-0.17819999999999947,-2.854259766469647,-14.981400000000008,-4.558499742581418,15.066899999999805,0.726362205735653,0.09269999999997935,0.03136676888781266,0.105
-0.15,4935.6252,2087.3601,6.0669,315.8748,2087.3313,295.4493,health,0.0,0.0,0.0,0.0,-0.17639999999999922,-2.8254288597376265,-12.772800000000018,-3.8864729272327008,13.035599999999704,0.6284349912117015,-0.08640000000002601,-0.029235046730403804,0.105
-0.14,4935.6252,2087.3601,6.1002,316.9161,2086.2819,295.4241,health,0.0,0.0,0.0,0.0,-0.14309999999999956,-2.2920570851953226,-11.73150000000004,-3.569628988618824,11.986199999999826,0.5778443256667709,-0.11160000000000991,-0.0377619353600969,0.105
-0.13,4935.6252,2087.3601,6.1002,319.3947,2084.3397,294.8877,health,0.0,0.0,0.0,0.0,-0.14309999999999956,-2.2920570851953226,-9.252900000000011,-2.8154473058680516,10.043999999999869,0.48421254500984934,-0.6480000000000246,-0.21926285047797087,0.105
-0.12,4935.6252,2087.3601,6.0993,319.3002,2083.9086,295.4142,health,0.0,0.0,0.0,0.0,-0.14399999999999924,-2.3064725385613256,-9.347399999999993,-2.844201509458762,9.612900000000081,0.4634295872088093,-0.12150000000002592,-0.04111178446462675,0.105
-0.11,4935.6252,2087.3601,6.0993,319.2642,2084.2443,295.1145,health,0.0,0.0,0.0,0.0,-0.14399999999999924,-2.3064725385613256,-9.383399999999995,-2.8551554917790347,9.948599999999715,0.47961339359666577,-0.4211999999999989,-0.14252085281067528,0.105
-0.1,4935.6252,2087.3601,6.0993,319.4937,2084.4675,294.6618,health,0.0,0.0,0.0,0.0,-0.14399999999999924,-2.3064725385613256,-9.153900000000021,-2.7853238544873054,10.171800000000076,0.49037367237468,-0.8738999999999919,-0.2957003164084717,0.105
-0.09,4935.6252,2087.3601,6.1218,321.8445,2082.2247,294.5313,health,0.0,0.0,0.0,0.0,-0.12149999999999928,-1.9460862044111171,-6.803100000000029,-2.070028808973511,7.929000000000087,0.3822502259441644,-1.0044000000000324,-0.3398574182408529,0.105
-0.08,4935.6252,2087.3601,6.1218,321.8697,2082.0717,294.6591,health,0.0,0.0,0.0,0.0,-0.12149999999999928,-1.9460862044111171,-6.777899999999988,-2.0623610213493078,7.77599999999984,0.3748742283947192,-0.8765999999999963,-0.2966139116187981,0.105
-0.07,4935.6252,2087.3601,6.1785,321.9084,2082.5307,294.1047,health,0.0,0.0,0.0,0.0,-0.06479999999999997,-1.0379126423526015,-6.739200000000039,-2.0505854903550302,8.234999999999673,0.397002221043011,-1.43100000000004,-0.48420546147218085,0.105
-0.06,4935.6252,2087.3601,6.21,323.6175,2080.2663,294.6285,health,0.0,0.0,0.0,0.0,-0.03329999999999966,-0.533371774542304,-5.0301000000000045,-1.5305451797000813,5.970599999999649,0.28783745731139726,-0.9072000000000457,-0.306967990669163,0.105
-0.05,4935.6252,2087.3601,6.21,326.8737,2077.1685,294.4701,health,0.0,0.0,0.0,0.0,-0.03329999999999966,-0.533371774542304,-1.773900000000026,-0.5397574788314371,2.8728000000000975,0.13849520104583438,-1.0656000000000176,-0.3605655763415444,0.105
-0.04,4935.6252,2087.3601,6.2271,323.8956,2077.5195,297.0801,health,0.0,0.0,0.0,0.0,-0.016199999999999548,-0.25947816058814327,-4.7520000000000095,-1.4459256662759774,3.2237999999997555,0.15541660718863543,1.544399999999996,0.5225764603058094,0.105
-0.03,4935.6252,2087.3601,6.2271,323.9046,2077.7517,296.8389,health,0.0,0.0,0.0,0.0,-0.016199999999999548,-0.25947816058814327,-4.742999999999995,-1.443187170695905,3.455999999999676,0.1666107681754186,1.303200000000004,0.440961954850126,0.105
-0.02,4935.6252,2087.3601,6.2271,327.9861,2075.2488,295.2603,health,0.0,0.0,0.0,0.0,-0.016199999999999548,-0.25947816058814327,-0.6614999999999895,-0.20127942513500463,0.9530999999997221,0.04594812591086806,-0.2754000000000474,-0.0931867114531501,0.105
-0.01,4935.6252,2087.3601,6.2271,328.0923,2075.1426,295.2603,health,0.0,0.0,0.0,0.0,-0.016199999999999548,-0.25947816058814327,-0.5552999999999884,-0.16896517729020033,0.8469000000000051,0.040828315847157425,-0.2754000000000474,-0.0931867114531501,0.105
0.0,4935.6252,2087.3601,6.2433,328.6476,2074.2957,295.5357,health,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105
0.01,4935.6252,2087.3601,6.3135,329.1174,2074.2687,295.0227,health,0.0,0.0,0.0,0.0,0.0702000000000007,1.1244053625486634,0.4697999999999638,0.14294946927954558,-0.027000000000043656,-0.0013016466263726842,-0.5130000000000337,-0.17358308996173175,0.105
0.02,4935.6252,2087.3601,6.3135,327.0969,2076.192,295.1199,health,0.0,0.0,0.0,0.0,0.0702000000000007,1.1244053625486634,-1.5507000000000062,-0.47184278844574135,1.8962999999998829,0.09141898139208807,-0.415800000000047,-0.14069366239004188,0.105
0.03,4935.6252,2087.3601,6.3135,327.0312,2076.174,295.2036,health,0.0,0.0,0.0,0.0,0.0702000000000007,1.1244053625486634,-1.6163999999999987,-0.4918338061802364,1.8782999999998538,0.09055121697450627,-0.3321000000000254,-0.11237221086996439,0.105
0.04,4935.6252,2087.3601,6.3135,326.6217,2076.5898,295.1973,health,0.0,0.0,0.0,0.0,0.0702000000000007,1.1244053625486634,-2.0259000000000356,-0.6164353550733477,2.2941000000000713,0.11059657502062367,-0.33840000000003556,-0.11450393302739248,0.105
0.05,4935.6252,2087.3601,6.3243,326.6136,2077.0092,294.7752,health,0.0,0.0,0.0,0.0,0.0810000000000004,1.297390802940759,-2.033999999999992,-0.6189000010953958,2.71349999999984,0.13081548595023554,-0.7605000000000359,-0.2573293175748432,0.105
0.06,4935.6252,2087.3601,6.4296,330.9039,2071.7352,295.6536,health,0.0,0.0,0.0,0.0,0.18630000000000013,2.983998846763733,2.25630000000001,0.6865408419230842,-2.5605000000000473,-0.12343948840081223,0.11789999999996326,0.03989365751750575,0.105
0.07,4935.6252,2087.3601,6.4413,330.2883,2072.268,295.7247,health,0.0,0.0,0.0,0.0,0.1980000000000004,3.1713997405218457,1.6406999999999812,0.49922774424641503,-2.0277000000000953,-0.09775366164043511,0.18899999999996453,0.06395166472272708,0.105
0.08,4935.6252,2087.3601,6.48,330.3495,2073.4209,294.4719,health,0.0,0.0,0.0,0.0,0.2367000000000008,3.7912642352602117,1.7018999999999664,0.5178495141908739,-0.8748000000000502,-0.0421733506944092,-1.0638000000000147,-0.3599565128679935,0.105
0.09,4935.6252,2087.3601,6.5187,330.4638,2073.7602,293.9796,health,0.0,0.0,0.0,0.0,0.2754000000000003,4.4111287299985635,1.8161999999999807,0.5526284080577435,-0.5354999999999563,-0.02581599142301439,-1.556100000000015,-0.5265353728838901,0.105
0.1,4935.6252,2087.3601,6.5187,331.8957,2072.9529,293.355,health,0.0,0.0,0.0,0.0,0.2754000000000003,4.4111287299985635,3.2480999999999653,0.9883230548465788,-1.3427999999998974,-0.06473522555149189,-2.1807000000000016,-0.7378803982056995,0.105
0.11,4935.6252,2087.3601,6.5394,332.9154,2069.5203,295.7472,health,0.0,0.0,0.0,0.0,0.29610000000000003,4.742684157416751,4.267799999999966,1.2985946040682985,-4.7753999999999905,-0.23021789998407607,0.2115000000000009,0.07156495814211308,0.105
0.12,4935.6252,2087.3601,6.5394,333.2988,2069.2971,295.587,health,0.0,0.0,0.0,0.0,0.29610000000000003,4.742684157416751,4.651200000000017,1.4152545157792167,-4.998600000000351,-0.2409781787620902,0.05129999999996926,0.01735830899616163,0.105
0.13,4935.6252,2087.3601,6.5394,333.6552,2068.821,295.7067,health,0.0,0.0,0.0,0.0,0.29610000000000003,4.742684157416751,5.007599999999968,1.5236989407499,-5.474700000000212,-0.26393054760708473,0.17099999999999227,0.0578610299872375,0.105
0.14,4935.6252,2087.3601,6.57,333.7812,2068.7967,295.5744,health,0.0,0.0,0.0,0.0,0.32670000000000066,5.232809571861046,5.133600000000001,1.562037878870864,-5.499000000000251,-0.26510202957082013,0.03870000000000573,0.013094864681324701,0.105
0.15,4935.6252,2087.3601,6.57,333.5751,2069.1927,295.3845,health,0.0,0.0,0.0,0.0,0.32670000000000066,5.232809571861046,4.927500000000009,1.4993263300873059,-5.1030000000000655,-0.2460112123840427,-0.1512000000000171,-0.05116133177819705,0.105
0.16,4935.6252,2087.3601,6.5925,333.6309,2070.27,294.2289,health,0.0,0.0,0.0,0.0,0.3492000000000006,5.593195906011254,4.983299999999986,1.5163050026837213,-4.025700000000143,-0.1940755119918603,-1.3068000000000097,-0.4421800817972278,0.105
0.17,4935.6252,2087.3601,6.6384,334.314,2067.7635,296.0064,health,0.0,0.0,0.0,0.0,0.39510000000000023,6.328384027677675,5.66640000000001,1.7241568172108999,-6.532200000000103,-0.31491170713992717,0.47069999999996526,0.15927009833328604,0.105
0.18,4935.6252,2087.3601,6.6384,335.2329,2066.8428,296.0082,health,0.0,0.0,0.0,0.0,0.39510000000000023,6.328384027677675,6.585299999999961,2.0037572159358414,-7.452900000000227,-0.35929785709916995,0.47249999999996817,0.15987916180683692,0.105
0.19,4935.6252,2087.3601,6.6627,335.0556,2067.7266,295.2774,health,0.0,0.0,0.0,0.0,0.41940000000000044,6.717601268559904,6.4080000000000155,1.949808853008516,-6.569100000000162,-0.3166906241959698,-0.25830000000001974,-0.08740060845441674,0.105
0.2,4935.6252,2087.3601,6.7248,335.187,2067.426,295.3845,health,0.0,0.0,0.0,0.0,0.4815000000000005,7.712267550814482,6.5394000000000005,1.9897908884775062,-6.8697000000001935,-0.33118228996956384,-0.1512000000000171,-0.05116133177819705,0.105
